t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z
0.558624539808861,31.66734669415589,15.60306882383308,0,1,0,0,0,39.02734901076091,55.86245398088609,0,0,0,0,-91.39549642245956,100,0
0.5622994391451175,31.81015113029103,15.80903296314568,0,1,0,0,0,38.69147976162118,56.22994391451175,0,0,0,0,-91.39549642245956,100,0
0.5659682995876225,31.95148965362225,16.01600580690524,0,1,0,0,0,38.3561624401737,56.59682995876225,0,0,0,0,-91.39549642245956,100,0
0.5696309677024847,32.09136250521461,16.22397196828346,0,1,0,0,0,38.02141106958516,56.96309677024847,0,0,0,0,-91.39549642245956,100,0
0.5732872938065992,32.22977026259665,16.4329160620047,0,1,0,0,0,37.68723933021722,57.32872938065992,0,0,0,0,-91.39549642245956,100,0
0.5769371319995407,32.36671383381666,16.64282271399277,0,1,0,0,0,37.35366055671168,57.69371319995407,0,0,0,0,-91.39549642245956,100,0
0.5805803402033558,32.50219445174037,16.85367657153222,0,1,0,0,0,37.02068773435362,58.05803402033558,0,0,0,0,-91.39549642245956,100,0
0.584216780172381,32.63621366718422,17.06546231174921,0,1,0,0,0,36.68833349817409,58.4216780172381,0,0,0,0,-91.39549642245956,100,0
0.587846317521119,32.7687733427024,17.27816465115702,0,1,0,0,0,36.35661013040232,58.78463175211191,0,0,0,0,-91.39549642245956,100,0
0.5914688217250927,32.89987564536365,17.49176835364348,0,1,0,0,0,36.0255295603877,59.14688217250927,0,0,0,0,-91.39549642245956,100,0
0.595084166147417,33.02952304046472,17.70625823996833,0,1,0,0,0,35.6951033621712,59.5084166147417,0,0,0,0,-91.39549642245956,100,0
0.5986922280263791,33.15771828383454,17.9216191949595,0,1,0,0,0,35.3653427556205,59.86922280263791,0,0,0,0,-91.39549642245956,100,0
0.6022928884709426,33.28446441446442,18.13783617513357,0,1,0,0,0,35.0362586068409,60.22928884709427,0,0,0,0,-91.39549642245956,100,0
0.6058860324714637,33.40976474770037,18.35489421720058,0,1,0,0,0,34.7078614271959,60.58860324714637,0,0,0,0,-91.39549642245956,100,0
0.6094715488715171,33.53362286710423,18.5727784441923,0,1,0,0,0,34.38016137588215,60.94715488715171,0,0,0,0,-91.39549642245956,100,0
0.6130493303547115,33.65604261690856,18.79147407241801,0,1,0,0,0,34.05316826113451,61.30493303547115,0,0,0,0,-91.39549642245956,100,0
0.6166192734394806,33.77702809479595,19.01096641885165,0,1,0,0,0,33.72689154070211,61.66192734394807,0,0,0,0,-91.39549642245956,100,0
0.6201812784349974,33.89658364342044,19.23124090606339,0,1,0,0,0,33.40134032587758,62.01812784349974,0,0,0,0,-91.39549642245956,100,0
0.6237352494265803,34.01471384302202,19.45228306886192,0,1,0,0,0,33.07652338283084,62.37352494265803,0,0,0,0,-91.39549642245956,100,0
0.6272810942510834,34.13142350377412,19.67407856024183,0,1,0,0,0,32.75244913485837,62.72810942510834,0,0,0,0,-91.39549642245956,100,0
0.6308187244387207,34.24671765712375,19.89661315512473,0,1,0,0,0,32.42912566770018,63.08187244387207,0,0,0,0,-91.39549642245956,100,0
0.6343480552080669,34.36060154898589,20.11987275731283,0,1,0,0,0,32.10656072999672,63.43480552080669,0,0,0,0,-91.39549642245956,100,0
0.6378690053948186,34.47308063087681,20.34384340216876,0,1,0,0,0,31.7847617397998,63.78690053948186,0,0,0,0,-91.39549642245956,100,0
0.6413814974369728,34.58416055299547,20.56851126272468,0,1,0,0,0,31.46373578592718,64.13814974369728,0,0,0,0,-91.39549642245956,100,0
0.6448854573065087,34.69384715570304,20.79386265227124,0,1,0,0,0,31.14348963420657,64.48854573065087,0,0,0,0,-91.39549642245956,100,0
0.6483808144747113,34.80214646220687,21.0198840289445,0,1,0,0,0,30.82402973064489,64.83808144747113,0,0,0,0,-91.39549642245956,100,0
